,zcr_mean,zcr_std,tempo,rmse_mean,rmse_std,sp_centroid_mean,sp_centroid_std,sp_bandwidth_mean,sp_bandwidth_std,sp_contrast_mean,sp_contrast_std,sp_rolloff_mean,sp_rolloff_std,chroma_mean,chroma_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,genre
137,0.093215658,0.035593602,152,0.041532643,0.030369008,1533.66823,433.1464875,1464.517761,235.362003,23.06480484,6.50937746,2837.603207,741.6823097,0.469702369,0.267333938,-275.4006306,75.86682456,125.3323338,31.91726987,-41.02280274,22.56973518,24.58866696,11.1252497,-4.748534023,15.45702431,-4.267512783,9.655962883,-14.98323308,12.60749381,-5.046975364,9.083853635,-4.988297439,10.4966905,2.466800463,10.01795607,-10.88378422,7.309273606,-8.020301273,8.799252702,-5.155877701,10.44408764,classical
138,0.075182747,0.018368541,112,0.044348188,0.033060748,1279.275979,303.5375293,1339.297621,223.4036229,22.75463266,6.045631305,2376.987509,595.2505812,0.499507895,0.260904567,-275.9753713,81.13164586,146.3466463,22.05426522,-36.58543814,19.43478011,24.19907651,16.09371587,-2.531787546,12.85097137,-2.161284243,9.453539798,-13.29588118,9.712013969,-6.520300348,8.957521812,-9.401674019,8.498864399,-3.117752667,7.779702059,-11.54044455,8.188865035,-4.195280512,7.924313823,-1.686355417,10.41748247,classical
139,0.108331834,0.04193859,129,0.012815867,0.014803804,1633.720073,419.6050263,1735.082827,284.6759034,22.23425102,6.831676542,3161.717051,937.8835183,0.538606943,0.251961011,-409.4999859,83.776397,116.7966569,25.35950025,-16.18403116,18.91345405,11.69095174,11.23534057,0.710946072,16.43607169,5.991625881,10.74848178,-4.252986396,13.25829399,0.499475715,9.484789799,0.431557364,12.61445882,12.59169341,13.21234182,-1.112417638,10.04132792,-1.150225056,11.85272866,4.958818404,12.60968895,classical
140,0.07221519,0.019568064,117,0.019731596,0.01295252,1396.592429,295.1641153,1525.450514,259.319308,23.51621549,5.280218172,2652.41433,695.7310176,0.467245265,0.267565548,-358.7328647,75.24510812,129.0865888,26.66178751,-30.38215157,25.43234797,19.87775358,11.00414964,-10.36502016,14.39045483,-0.652081297,9.953348552,-10.59955445,11.26257423,1.545533127,8.141910154,-3.965300792,11.13278172,1.869271961,8.564007198,-8.840753994,8.698059093,-7.170500994,7.801403933,-8.211202282,8.133081584,classical
141,0.078185766,0.028280688,123,0.021289006,0.024269208,1329.438385,331.4196163,1415.721392,202.1639685,23.59832225,4.946389724,2462.312618,605.5259349,0.517874822,0.25494101,-368.4895829,72.15181087,124.2680475,21.62504588,-31.5697857,20.64686187,17.59484399,13.3848296,2.321776601,13.1559024,-5.949941498,9.187334045,-11.80356738,14.89424476,-5.524955539,11.20276975,-5.394247112,11.91128985,-1.306801532,6.19818316,-8.428802841,7.707869623,-3.620492326,11.45777345,2.208922551,14.40702399,classical
142,0.093213298,0.011582789,99,0.134170666,0.052008316,1326.20344,189.1570923,1326.462426,184.3480616,21.23455856,4.871180316,2171.388119,411.5723455,0.466758574,0.258504706,-160.6461232,49.33397326,164.2802177,21.96044038,-48.75534281,13.59599345,1.662767618,10.56348996,-7.611216005,9.974129978,-2.662300243,5.771536456,-11.04317261,5.677534287,-6.996155276,6.073743228,-8.096745587,6.311498668,1.253088797,6.619185186,-5.367456964,7.234167334,-4.139777958,6.827876715,-5.426041428,7.740251906,classical
143,0.050637464,0.009144168,123,0.115341574,0.054011319,1063.074682,345.9881927,1552.266186,405.2550437,20.71045557,5.81798309,1610.73522,1051.595266,0.37257396,0.279121624,-249.63426,60.41239345,161.5971725,23.95617598,10.15954616,26.69624017,-3.06641787,12.88449525,-0.578075046,8.860505778,-2.063037284,7.257520284,-12.19624137,7.803559278,-8.614082266,7.6338931,-14.63942669,6.824088675,-12.0501786,7.322012488,-12.29947308,6.729277817,-7.162608944,7.693084447,-7.878399716,6.598621243,classical
144,0.071045416,0.015817031,129,0.017926151,0.006683459,1181.340097,338.3933652,1411.881657,310.4740894,23.75133271,5.876930679,2032.722717,753.7785404,0.44311593,0.273201007,-402.1960088,53.85672993,154.0128148,35.88849006,-15.23430674,17.9249661,15.30642871,14.16195724,-3.071419574,11.80222863,-3.169816455,11.6966065,-9.762609647,12.97058122,-17.31507095,12.16162686,-12.30824335,11.65487852,-7.9110243,13.1734224,-7.106221975,11.2419181,-0.299757983,11.55076094,1.531477609,11.05719341,classical
145,0.061745962,0.010395338,185,0.13835451,0.041778602,1176.477463,158.2536137,1504.127893,176.3797035,20.89579842,4.983004381,1903.237004,317.2995372,0.446319688,0.267143359,-171.1051823,40.5299024,156.9305633,15.86355364,-21.84982056,12.636805,5.337416913,13.71303732,-4.054869211,10.53844492,-3.720825777,8.846041205,-8.906785167,9.373974975,-4.932887452,9.343466272,-7.91219837,10.17181777,-5.397178672,9.75900043,-9.33465427,11.00924787,-6.601844678,9.356344303,-7.79288874,9.515085135,classical
146,0.110654194,0.01913919,129,0.115099303,0.018889718,1878.382005,292.7455597,1964.688409,230.7481295,18.90086638,3.857066392,3633.324176,685.0181929,0.566019793,0.234924712,-85.2814111,23.4345085,118.4471849,19.33781415,-31.48136667,8.538805829,20.28513942,6.207166989,-4.419133872,7.168090992,6.912792182,6.540009916,-10.95602029,5.562361838,-1.626421021,5.138045425,-7.365120316,5.214315648,-3.016963562,6.805734132,-4.439848075,5.303943574,-1.413758009,6.652739491,-4.253591549,6.013196377,classical
147,0.065734699,0.016894653,123,0.009495301,0.005266451,1173.883591,154.2479708,1517.225806,125.71767,21.59472088,4.641037646,2082.72538,395.5087284,0.480338423,0.254747618,-436.8584206,61.46005859,154.1332231,12.90911014,-19.90319367,13.28154653,20.18283113,12.19808258,3.171193826,9.865415074,0.46173039,8.443382413,-6.528067086,6.732610824,-4.611453918,5.977558172,-10.06905235,7.670534302,-6.159065516,8.140468385,-4.532596055,8.223175958,-2.76637614,7.584561371,-5.221075863,7.676364199,classical
148,0.086612217,0.037866956,144,0.160857409,0.056264576,1513.870637,740.899875,1640.492674,516.8514964,20.36848255,4.602892285,2766.775682,1580.906133,0.47321328,0.25920957,-124.0537528,93.68778579,148.6180414,50.07362433,-21.55851344,20.53766055,17.4111848,14.91773546,-1.436457339,10.75460474,4.125786867,10.63080595,-7.022973014,6.662872227,-5.129216633,7.8687099,-5.841978231,8.766160843,5.006769991,7.460777908,-6.218871801,6.271121936,-1.900928851,7.192729202,-0.900849255,7.427134718,classical
149,0.108826548,0.029016856,144,0.123812079,0.063543357,2224.870164,581.4736574,2274.309912,319.6999106,17.73419754,4.056338754,4467.431319,1274.606476,0.511378692,0.252685749,-98.32329268,58.7775879,98.35693256,23.71013086,-20.49176243,11.12389858,18.81813842,11.12567841,-2.096720558,7.018232409,2.66357034,5.511579341,-7.309946601,6.155404556,-3.58692804,5.336289461,-7.98606512,5.831340367,-1.916309115,6.701018799,-4.727486672,7.772655646,0.627075774,6.050102122,-2.591273011,6.29556722,classical
150,0.048998181,0.011150171,123,0.007976116,0.004086006,1170.028076,220.4455791,1595.365294,229.69321,19.45348742,4.149230621,2360.084027,487.4806508,0.452455184,0.264963416,-449.527836,67.93581892,151.5198312,21.3303871,-12.76174249,11.53830792,44.26583952,6.738864691,6.23634203,6.202025909,4.053188608,4.565952581,-1.483168458,5.537638705,-1.618901242,6.127205918,-2.48942924,5.410002885,-4.291278043,4.40133318,-9.667424412,4.6954885,-1.34842737,5.041589732,0.135895067,6.94085096,classical
151,0.059747759,0.032417684,136,0.080538675,0.056293126,1527.629816,482.0167495,2079.663702,442.8893901,16.87093171,4.172400779,3220.847191,1234.917356,0.541379504,0.255272634,-230.2445377,168.0578303,119.1512896,33.98708463,-1.050998565,32.91181098,28.38791656,9.801693527,10.0087106,11.76641975,16.12883606,8.610069953,4.791749137,8.146237838,6.190907206,6.005555539,0.947356483,5.834655653,5.912571733,6.395151575,-1.178274507,7.438227346,3.573959687,6.332261615,-2.100357402,6.271926996,classical
152,0.126295682,0.030127541,161,0.055463303,0.035874344,2411.586618,648.9613767,2435.920257,446.9050887,18.19740618,4.490819078,4993.538147,1484.224072,0.546892197,0.242960734,-186.6319657,97.99581366,86.64536861,30.48136268,-15.72755144,24.35175582,14.73683619,10.511291,-2.204741095,9.939355141,6.256116023,10.12480513,-0.892064324,6.291913302,0.657025951,7.088063342,-6.092410475,10.95557081,-5.223966229,13.52179722,-7.879560058,12.48342867,-1.726939092,9.298991085,-4.704252052,10.10724487,classical
153,0.087095098,0.01474842,108,0.138357729,0.056039006,1462.3063,340.4664093,1555.795479,306.69676,20.43382103,4.108217417,2740.05486,763.9872237,0.431838176,0.265240696,-121.8143359,72.19192624,149.6727058,30.17666975,-42.84595893,15.87933811,24.48899376,11.228152,-5.412306434,10.78363731,10.66771553,8.00773024,-2.828141713,8.308254942,0.787152179,6.387176558,-6.399395632,6.890901313,4.48299929,5.934160201,-1.224385524,6.259457436,1.259755369,6.585249538,-1.198542741,5.579242861,classical
154,0.114661607,0.026893091,129,0.1741568,0.047706667,1702.263184,344.8776316,1602.833268,238.1957966,21.67647625,7.048416595,2820.964322,648.3860161,0.426532778,0.28183703,-108.0352963,65.14509752,127.2728768,27.97018441,-44.95221621,16.64072247,31.24362855,12.62117102,4.355782782,20.71554779,-4.945936899,10.74095995,-15.87752111,15.86980801,14.63061769,17.26263485,-7.78874462,11.62142845,-1.210603003,16.61817994,2.831526634,17.91817937,17.27197008,17.18285044,-4.097477453,16.09551595,classical
155,0.058881576,0.018033946,123,0.013062981,0.010619824,1079.408764,381.903322,1388.37864,424.5558907,22.24367303,6.089394177,1764.407016,838.5982442,0.391063005,0.280609777,-483.9385366,67.2231404,144.207478,40.29413552,1.375230629,21.88850892,8.090775237,11.61905126,4.930779151,10.74936552,-2.314972551,7.503345563,-2.747194966,6.868118114,-6.843307844,6.55859188,-10.15343763,7.654215435,-8.064206032,8.594638602,-7.145673233,7.747386417,-10.55360817,8.148121612,-7.782836058,10.73314688,classical
156,0.096076853,0.021622086,112,0.189829692,0.060325779,1681.225473,306.9706662,1708.592979,232.0775336,21.08367295,4.092151309,3078.209602,607.7668659,0.429343502,0.272678267,-81.06881886,52.06042377,129.0519752,19.34628873,-42.45161594,11.85890243,33.1411264,10.79343203,5.686828913,10.06302655,-6.50662958,10.03501645,-2.272937106,9.725660986,7.403287266,9.351126682,-18.70931437,8.032157145,2.476947617,6.689802733,3.73856089,8.602713366,1.888144926,6.951851897,-10.07089339,7.667679478,classical
157,0.094765395,0.029083872,108,0.01678586,0.009569659,1751.119563,623.4200016,1929.788782,426.727207,20.52899204,5.5510386,3235.576104,1427.661731,0.457171143,0.275914726,-367.0795474,94.23627196,112.8555255,37.97186552,-18.75359381,19.74573716,10.18006062,15.13893442,-1.612913567,9.947872191,3.799887359,8.34380147,0.923670534,8.431075661,5.065315537,9.075373356,-5.364200034,13.13590481,-9.513914529,12.84533312,-8.492563373,9.462023777,-1.788250418,10.10108116,1.284910189,13.36449701,classical
158,0.081193519,0.021109307,129,0.03000553,0.011112788,1137.99553,183.7743393,1480.566388,251.9319112,23.96034713,6.137554308,1821.312627,469.3511811,0.472410641,0.267672716,-349.9388341,41.94380737,161.8268132,18.38403519,-3.370240109,16.40770121,14.19545069,8.792000287,5.771660366,7.532385035,3.526035423,7.565011576,2.964038423,7.546585944,-7.11363133,8.520862505,-7.91461972,9.78145,-0.341503279,12.85954636,2.859118233,10.14775192,-2.490217323,9.877967097,-6.78176442,11.93328092,classical
159,0.092598275,0.019517527,117,0.069147319,0.035830736,1551.198031,351.0977181,1651.166213,263.0185473,21.81195922,5.789079351,2840.958923,661.9436254,0.463456577,0.266446483,-197.1920989,74.98120432,137.4040198,24.65206985,-34.15598208,20.43512416,25.36267508,9.274375032,-5.277171616,6.786791256,-2.775170839,6.562384895,-9.498250422,6.043748331,-7.608982259,6.29573104,-7.652764879,6.951053302,-5.666133418,6.50224772,-4.379935144,7.233544714,-5.424618011,7.12696553,-3.53487407,6.934622407,classical
160,0.103093721,0.021320142,123,0.068754815,0.026953986,1803.912154,418.4616723,1898.33293,354.168919,20.99764791,5.897728093,3367.006915,929.8479906,0.48789737,0.257513301,-166.3934814,57.18780883,122.1194167,26.36064052,-32.11150035,14.94673783,16.68393871,7.710552427,-5.39567397,6.563857505,-2.486982833,6.5963432,-9.82025279,5.50900383,-4.90154671,5.58374137,-6.964921247,6.251774154,-4.573855548,6.637261444,-6.645280186,7.409369569,-5.491032051,6.039440107,-5.368008423,6.474778464,classical
161,0.075620303,0.016951868,152,0.04819563,0.030178849,1322.070442,459.4266576,1590.415615,457.192115,22.72047247,6.565504839,2473.628791,1143.574413,0.480721502,0.261298545,-274.3593961,85.90644211,148.3734345,26.24444628,-20.32382066,24.90405763,21.79187127,9.676808751,7.95032268,13.82543379,3.786221787,10.12838618,-2.228537702,7.242822424,-6.084719547,8.373615591,-5.624156381,7.014470254,-6.696158087,7.366912664,-5.91206748,8.611080902,-4.588786758,9.376869267,-1.53508659,9.199556839,classical
162,0.073612738,0.027880689,92,0.038936611,0.036193464,1474.667852,667.8237876,1813.11502,514.8267671,20.70439851,6.024436635,2809.641685,1635.943437,0.471716193,0.275553155,-305.4315084,139.7347247,135.9376406,32.47733673,-11.767094,21.4687585,18.2226645,10.41018753,10.36874873,12.18828598,3.004951237,7.861781033,-5.594764115,9.331441776,0.148686397,6.604366988,-1.351224671,7.306101619,-1.872998622,5.793827295,-3.211319371,7.071633971,-6.746241956,6.731371379,-2.694085517,7.742373093,classical
163,0.035815038,0.004635671,99,0.020146258,0.013459455,690.2008583,88.94521569,1358.397678,279.1224602,19.79481362,5.755149874,749.1406363,121.1862969,0.413061307,0.271043494,-465.9222829,38.57408272,180.2020647,20.84021608,56.68279812,17.98910846,11.03125059,11.72137083,5.835222877,6.991282438,0.734211761,6.949310383,-3.962383717,6.623069939,-5.885415727,6.58227044,-8.4619831,6.548716228,-9.784012609,6.446665139,-7.692601851,7.043429004,-3.254734535,6.720608086,-1.857446264,7.139768696,classical
164,0.042053934,0.010283602,117,0.012561474,0.013861642,1117.850336,307.8659185,1944.507902,566.9456375,19.71705909,6.087362233,1872.739179,1362.946919,0.384447362,0.278677495,-498.7247871,67.7426908,145.691616,30.06896755,46.53605495,28.62560115,15.26536838,15.24515039,3.058496285,9.658249905,-0.836966212,9.285051735,-5.227452885,9.029605222,-6.211699521,7.92027961,-3.818588607,8.627225934,0.078460838,10.26689732,2.723050969,9.324799587,2.221652747,7.647666401,0.236477969,8.676572746,classical
165,0.047155852,0.010070246,123,0.02924321,0.022487883,828.7510282,121.5647739,1325.474971,334.6290609,19.79894919,5.584037264,1013.675953,274.6977973,0.402496542,0.276146182,-421.6164449,69.67227024,172.8423764,25.08060371,28.05225329,32.19307381,-2.562525113,13.26167427,-3.584569458,10.81805811,-4.865514011,9.678586212,-8.893526702,10.35617406,-10.70395535,10.92444206,-7.681036667,10.23498883,-7.955806377,10.01067747,-7.324606505,11.28214198,-2.709025546,13.53041903,-0.914542669,12.8403094,classical
166,0.044737809,0.00596219,136,0.031794388,0.02340471,794.9550524,186.2377287,1295.505082,351.7178609,20.75603755,6.196415133,1007.68063,497.7419481,0.386926497,0.281775982,-429.1732777,65.27520998,175.1746413,29.92884292,31.85898892,27.70834065,4.301976344,12.26850218,1.034889854,9.753420555,-5.771479188,8.192074267,-9.490332408,8.145438128,-11.28026652,8.838837623,-10.57399492,7.985030565,-8.665821186,8.529947699,-6.329770499,10.33062184,-1.6754118,11.00082387,0.825934598,11.69486873,classical
167,0.045841607,0.011305378,144,0.031722467,0.036507018,1117.992309,676.6879359,1701.59544,760.2539613,19.39582048,5.595027834,1993.045334,2046.191358,0.444237855,0.263628384,-413.4417401,107.4853417,143.4786805,47.90083885,31.30440074,37.36542596,14.02449613,13.52355168,1.512249266,12.92841605,-2.294590489,9.748539634,-6.466148601,10.41414225,-8.101448901,10.82573452,-5.929849001,8.589941312,-4.474499709,8.615789295,-2.798327563,7.945939437,-0.814091011,7.214550275,-1.21422555,8.47191645,classical
168,0.094571502,0.013537349,161,0.057376653,0.029707551,1559.868903,234.2778751,1616.110934,215.4430057,22.17665152,4.616701019,2813.322148,490.9699495,0.45854468,0.260487036,-234.3954065,63.37923737,130.2594236,16.01625452,-39.5358568,11.08325252,19.33927399,7.839880948,-6.798907892,8.208545324,-5.137262449,6.290645174,-3.713950436,7.023504612,-4.032189006,8.484393843,-5.072198626,10.53198804,-1.370556568,6.499295723,-7.748772856,8.494939571,-4.379882322,9.130361265,0.47186289,9.690672978,classical
169,0.07871178,0.016392683,117,0.029150397,0.012211994,1349.275014,203.5270539,1522.806819,186.364498,22.76080171,5.294898869,2443.460657,399.4002242,0.452914887,0.267276983,-321.2634624,42.02156746,136.308539,16.85957742,-28.29457995,14.06704547,31.03899899,10.01779527,0.566771562,7.369762227,0.22700373,8.377975563,0.658953481,7.347052675,-1.317321887,6.810532154,-0.041371139,6.910520871,-0.419356824,7.837516931,-6.184533051,8.194709436,-0.156573179,8.477361964,-0.47661076,9.730466711,classical
170,0.070288822,0.016652376,152,0.031944524,0.026217926,1355.504022,298.1840592,1615.200722,272.0748666,21.29812672,4.778669519,2521.824529,613.2569718,0.409069641,0.27649422,-321.1299982,84.74199989,134.6036004,24.03541184,-18.25529231,18.50033614,22.19682424,9.20504327,0.421830366,9.113350391,-3.799387506,7.343592808,0.484666808,7.017670514,-1.144471463,7.374752899,-1.897786152,8.683417618,-0.100732881,9.050357088,-2.754602428,8.148447843,0.586736973,10.28459802,2.494759752,8.885103475,classical
171,0.075363347,0.018573603,144,0.05168052,0.039881293,1397.437273,270.9625548,1574.496203,223.0203409,21.08460953,4.821170547,2616.034375,523.1071562,0.432032537,0.270115154,-269.6727822,70.40747824,136.4424831,20.23218506,-25.02957552,14.97090994,26.40132612,8.972932514,0.675239399,8.378425099,-5.365644952,5.495023061,-1.104305575,7.194153178,-1.495829994,10.07850742,-0.175089853,9.616333674,-3.803641765,8.052659613,-9.292686827,9.040857252,-3.141767491,9.717424901,1.649881556,9.791885307,classical
172,0.063301643,0.020437972,117,0.020724367,0.014193668,1285.145712,358.6199483,1659.974389,268.2083687,21.00261777,4.742636147,2476.584818,679.9389353,0.434257493,0.269449857,-360.8185568,82.23503291,138.9860883,28.98582811,-12.93692158,14.16748203,33.78664912,9.130680101,7.590706518,7.559398247,-1.715434774,5.943121264,1.02592825,6.140675392,4.069548367,5.784584502,3.937297915,7.382578039,0.944112275,9.930066649,0.520314518,13.26231419,4.687004254,12.88559333,3.339288926,8.765119134,classical
173,0.070230493,0.015248933,129,0.043808654,0.02382103,1211.613043,323.9529183,1337.900713,303.0450485,21.52045759,4.965595039,2105.24115,667.7998454,0.407105112,0.277772898,-306.8490136,75.6025532,152.8592705,25.97357878,-27.60104773,18.66496498,16.33049192,15.20274184,-3.141580878,13.2774767,-8.933116542,10.2213012,-5.436671326,8.638799751,-9.778672909,9.306988529,-7.106648016,8.616724685,0.298621501,7.972087553,0.894270096,12.01544075,5.444418455,14.13300817,8.217878404,13.21868472,classical
174,0.07139504,0.016307005,161,0.037314754,0.026784904,1360.153923,296.6719535,1572.601835,241.4672014,20.44719578,4.009265297,2568.996067,598.5292667,0.446367456,0.268952579,-289.7109313,84.83336448,143.9020922,21.00224185,-26.99879808,11.48795497,24.06792435,8.363815731,-1.148625901,8.049460967,-6.298394067,8.290824108,-2.740370319,6.325314829,-3.523544565,6.171173154,-3.019984628,8.152753922,-3.146547511,7.580434644,-7.264842391,6.842526783,-1.695729569,7.388966038,3.07783086,8.469492072,classical
175,0.060536221,0.021789251,117,0.016478715,0.009984092,1171.462308,284.8214367,1466.846302,195.6873675,22.69692579,5.636710295,2235.314687,568.6204381,0.407441531,0.280798216,-412.9704187,61.37597391,138.5377878,28.27687152,-19.24843912,16.35703846,34.16341301,8.57129334,8.972399672,9.032991764,-4.291573393,6.001228616,4.162138248,7.511496262,0.880626569,7.606876118,3.079140267,7.077512174,0.104659938,8.509329014,-4.064544817,11.20291709,3.791708596,11.09405814,5.92616958,12.64057538,classical
176,0.071064953,0.016737724,117,0.058815975,0.037540458,1340.642382,267.830481,1539.044982,223.2457513,20.40254612,4.342279836,2522.515657,509.4908789,0.461192125,0.266045862,-238.7260866,74.08976233,149.7326864,23.8294452,-28.86225334,13.25098893,28.27163046,8.912708672,-0.78364215,8.035532118,-3.93168415,5.460726803,-2.148995396,5.745567606,-4.346830704,5.422523535,-4.187113041,5.732921876,-3.433684541,5.870927936,-5.754953209,7.365808011,-0.094639115,9.232770236,2.541509262,9.968801123,classical
177,0.048000133,0.012849052,161,0.01675331,0.017724391,811.5604155,224.4365023,1008.517235,272.0176915,20.80045625,5.874549465,1235.76105,513.3612033,0.439001743,0.263573508,-477.9507803,92.68088888,155.3632704,38.83680841,12.76586973,28.29300743,5.526383948,15.15939088,2.402227346,9.799937071,-10.65260922,10.8581196,-16.64529706,9.097241885,-12.53770296,10.26666782,-11.18416235,13.1342636,-9.372799269,11.48236898,-3.21233059,8.128730369,-2.765850362,10.94160759,-6.476381136,9.506801195,classical
178,0.040938141,0.006705385,136,0.006629292,0.00440275,715.3997068,209.4096857,1030.415264,282.2195514,19.82837427,5.188791333,1037.798803,552.6737944,0.42188329,0.271820032,-552.1200902,40.58708871,173.3547933,25.87524684,26.35229887,14.1663544,14.116415,8.446482757,7.25691951,6.801585291,-7.083105945,7.43949161,-5.854581307,7.512319425,-10.33932613,5.988461291,-11.01578974,7.737547451,-9.189096616,7.336249146,-8.822910923,8.619628456,-4.927472649,10.00258073,-3.645651396,7.913413882,classical
179,0.051842978,0.015736969,108,0.018837696,0.012048574,789.4212072,179.1194153,898.0662078,205.3840691,20.26692136,5.458396845,1158.063325,376.3277161,0.450150107,0.268846394,-437.6479733,63.89933291,170.9881258,28.72001005,7.427473708,25.75059242,-3.100461894,11.29530602,0.801415718,11.72883305,-11.13189893,11.45997163,-12.52261127,11.06107264,-6.897773823,10.54248941,-5.842573424,13.91549634,-8.446321934,11.24118585,-8.475860226,12.61445221,-8.339657857,14.72890772,-7.380613254,11.22805357,classical
180,0.031345164,0.009251024,123,0.005276444,0.005457538,971.777391,306.7624127,1614.749295,455.1563431,16.92386419,4.308836927,1906.571121,1024.489163,0.497518164,0.261526422,-549.7568139,87.64804099,157.1216489,39.06411315,6.58876982,23.32802009,34.43016773,8.651427352,13.26928485,8.0581355,5.734206994,8.45220168,5.047469283,9.031817232,-3.011882164,8.608455838,2.059334136,7.311564842,3.072088421,5.533698703,2.01480077,6.550372182,3.239155655,5.528209455,5.669092977,4.158596285,classical
181,0.059965066,0.015710394,144,0.016546119,0.007060577,1213.971712,288.1955682,1539.592686,233.2300741,20.73267757,4.557294067,2163.88707,564.4531758,0.442995375,0.269567615,-374.6436698,55.71415176,153.8519439,24.22192155,-21.57677905,15.02682566,20.84772924,9.681250626,7.007452973,8.234647468,-3.944744208,8.293053675,-2.518220894,10.10233237,-2.812334581,7.821156378,-4.294847548,8.206674499,-4.509094675,7.686425411,-5.758689141,7.014549891,-4.259094161,5.964348745,-3.844548843,6.977676682,classical
182,0.086715841,0.026679077,112,0.043001805,0.014782379,1415.261246,344.8674139,1448.739504,255.993607,22.62699189,4.855065517,2489.766203,658.8411713,0.492024604,0.257449518,-263.9663089,54.07808227,142.1340847,33.10839414,-51.38689333,18.6478525,5.024369515,10.89403701,-20.27393526,11.30800094,-17.12563322,9.647094871,-16.0706751,9.626126745,-20.30716936,9.012409011,-15.03652305,10.280629,-9.735162766,8.266390381,-8.405693675,8.290312201,-11.79045676,11.00128772,-6.888520126,8.924440418,classical
183,0.05046181,0.007983675,123,0.041884679,0.021739522,852.7957557,146.3695158,997.1589913,166.9864618,22.26210663,5.053971296,1401.015478,315.0187529,0.436727174,0.267944253,-338.8352921,61.92801392,190.2120508,21.3269467,-16.31083588,26.03756644,3.697674724,11.95675996,-0.437514854,9.707783604,-8.89092742,7.039643756,-10.38019976,6.160437041,-16.36756288,7.344029205,-13.28254575,6.037632903,-10.78271076,7.418886369,-8.636701946,6.812421017,-8.278225696,7.485599482,-4.62541782,6.43676877,classical
184,0.057424191,0.00894564,112,0.022011451,0.013970161,1001.73833,156.1506969,1151.327553,150.0208801,21.25928909,4.779983054,1732.223787,306.7494794,0.455331872,0.26490215,-369.0356294,76.2348996,171.9629329,14.96099147,-27.31943848,24.05294972,6.018663132,13.17561373,-0.147743178,16.67471043,-10.68095137,10.71752701,-11.92337121,8.754714019,-10.19258048,6.859552395,-11.35676356,7.816728524,-10.49793207,6.642925208,-8.368541199,6.039141999,-9.795355677,6.428697526,-5.054962663,6.726464795,classical
185,0.090872288,0.024569491,108,0.038899601,0.020143714,1525.781034,459.7722068,1588.223137,446.3236348,19.06775071,4.266644917,2733.276254,982.3054889,0.537546763,0.238168638,-246.1237473,76.4377205,149.434738,38.44989351,-41.99037589,15.51496007,11.61640015,9.861744097,-10.28572774,7.817899229,-4.012963415,7.544055751,-7.136823618,6.767692129,-10.13312422,8.247351422,-9.417633833,7.971444802,-7.165168583,7.853753014,-3.155687445,8.818416719,-5.64231313,7.838231816,-2.58495553,9.696209756,classical
186,0.076402713,0.026561673,99,0.031509675,0.018894363,1356.154928,469.856907,1494.645967,406.981165,19.50641855,4.29988286,2496.202849,1026.8079,0.503938873,0.252744238,-283.4979324,73.46347624,159.5895436,35.8850758,-29.53636644,12.82012281,18.54133224,10.04709383,-9.867400099,10.62128812,-3.427704768,7.195067173,-10.99082338,6.640691392,-9.783078718,6.592059572,-8.297109073,5.964227353,-4.24838013,6.569854569,-2.869797546,7.35291003,-5.977563864,7.87314454,-4.024008559,7.902624123,classical
187,0.050620873,0.01035717,123,0.021469843,0.011272184,876.9834293,180.4202854,1108.524563,230.1519121,21.15323266,4.788276078,1457.413152,449.6042916,0.475027042,0.262055836,-392.9229261,71.21543849,190.7829233,19.54866007,-13.3425151,24.28249939,8.278394761,8.783774755,1.549723177,8.163347465,-11.07078206,7.346176539,-11.2403924,6.620533676,-14.00667528,5.842406549,-10.61885132,6.971795604,-9.384768734,6.489296984,-4.61954336,7.211742608,-10.07048828,7.640075725,-4.819359261,7.225155311,classical
188,0.070014293,0.013911417,108,0.028275082,0.015275347,1303.890587,257.5355986,1456.321109,224.7911876,19.46855008,4.22704505,2350.141783,556.4638649,0.496959,0.257004034,-299.6031126,70.57585335,157.27076,18.36143891,-37.33165592,13.98878875,15.77145772,9.240809845,-5.744014514,9.21623643,-4.456098947,7.484813131,-6.812541581,6.256711986,-10.72972411,6.406582149,-9.876471272,6.918621523,-8.153111562,7.563283154,-5.42321501,6.503182746,-7.835009967,7.189059945,-2.731196147,6.561586024,classical
189,0.165612184,0.025760668,99,0.035134282,0.014917604,2423.299494,344.7928603,1884.688605,141.4783556,24.39865257,8.856545658,4296.51519,612.0807585,0.481196506,0.264906812,-301.9083898,51.18825127,57.53806785,28.60224439,-59.13418657,15.92557387,33.5474512,9.063151014,-20.90315918,8.559469768,17.73060559,9.23093518,-0.635740243,13.94044872,49.01135621,19.62879841,19.13300787,15.3990269,27.09926537,18.82129216,-17.64959157,24.29992576,-0.295554204,15.84324727,-3.742963398,17.00507342,classical
